--------Register 126---------
11246,1743
11247,1743
11248,1744
11249,1744
11250,1744
11251,1744
11252,1745
11253,1745
11254,1745
11255,1746
11256,1746
11257,1746
11258,1747
11259,1747
11260,1747
11261,1748
11262,1748
11263,1748
11264,1749
11265,1749
11267,1750
11269,1750
11271,1750
11273,1751
11275,1751
11277,1752
11279,1753
11281,1753
11283,1754
11285,1754
11287,1755
11289,1755
11291,1755
11293,1756
11295,1757
11297,1757
11299,1758
11301,1758
11303,1759
11305,1759
11307,1759
11309,1760
11311,1760
11313,1761
11315,1761
11317,1762
11319,1762
11321,1763
11323,1763
11325,1764
11327,1764
11329,1765
11331,1765
11333,1766
11335,1766
11337,1766
11339,1767
11341,1767
11343,1767
11345,1768
11347,1768
11349,1769
11351,1769
11353,1769
11355,1770
11357,1770
11359,1770
11361,1771
11363,1772
11365,1772
11367,1772
11369,1772
11371,1773
11373,1773
11375,1773
11377,1774
11379,1774
11381,1774
11383,1774
11385,1775
11387,1775
11389,1776
11391,1776
11393,1776
11395,1776
11397,1776
11399,1777
11401,1777
11403,1777
11405,1777
11407,1777
11409,1778
11411,1778
11413,1778
11415,1778
11417,1778
11419,1779
11421,1779
11423,1779
11425,1779
11427,1779
11429,1779
11431,1779
11433,1779
11435,1779
11437,1779
11439,1780
11441,1780
11443,1780
11445,1779
11447,1779
11449,1779
11451,1779
11453,1778
11455,1778
11457,1778
11459,1778
11461,1778
11463,1778
11465,1777
11467,1777
11469,1777
11471,1777
11473,1777
11475,1777
11477,1777
11479,1777
11481,1776
11483,1776
11485,1776
11487,1775
11489,1775
11491,1775
11493,1775
11495,1774
11497,1774
11499,1773
11501,1773
11503,1772
11505,1772
11507,1772
11509,1771
11511,1771
11513,1771
11515,1771
11517,1770
11519,1770
11521,1769
11523,1769
11525,1768
11527,1768
11529,1768
11531,1767
11533,1766
11535,1766
11537,1766
11539,1765
11541,1765
11543,1765
11545,1764
11547,1764
11549,1763
11551,1763
11553,1762
11555,1762
11557,1762
11559,1761
11561,1761
11563,1760
11565,1760
11567,1760
11569,1759
11571,1759
11573,1759
11575,1758
11577,1758
11579,1758
11581,1758
11583,1757
11585,1757
11587,1756
11589,1756
11591,1756
11593,1755
11595,1755
11597,1755
11599,1754
11601,1754
11603,1754
11605,1753
11607,1753
11609,1753
11611,1752
11613,1752
11615,1752
11617,1751
11619,1751
11621,1751
11623,1750
11625,1750
11627,1749
11629,1749
11631,1749
11633,1749
11635,1749
11637,1749
11639,1749
11641,1748
11643,1748
11645,1748
11647,1748
11649,1748
11651,1748
11653,1748
11655,1748
11657,1748
11659,1748
11661,1747
11663,1747
11665,1747
11667,1747
11669,1748
11671,1748
11673,1748
11675,1748
11677,1748
11679,1748
11681,1748
11683,1748
11685,1748
11687,1748
11689,1748
11691,1749
11693,1749
11695,1749
11697,1749
11699,1749
11701,1749
11703,1749
11705,1750
11707,1750
11709,1750
11711,1750
11713,1750
11715,1751
11717,1751
11719,1751
11721,1751
11723,1751
11725,1752
11727,1752
11729,1752
11731,1752
11733,1752
11735,1753
11737,1753
11739,1754
11741,1754
11743,1754
11745,1755
11747,1755
11749,1755
11751,1755
11753,1756
11755,1756
11757,1756
11759,1757
11761,1757
11763,1758
11765,1758
11767,1759
11769,1759
11771,1759
11773,1759
11775,1759
11777,1760
11779,1760
11781,1760
11783,1761
11785,1761
11787,1762
11789,1762
11791,1763
11793,1763
11795,1764
11797,1764
11799,1765
11801,1765
11803,1766
11805,1766
11807,1766
11809,1766
11811,1766
11813,1766
11815,1766
11817,1767
11819,1770
11821,1771
11823,1771
11825,1772
11827,1772
11829,1773
11831,1773
11833,1773
11835,1773
11837,1774
11839,1774
11841,1774
11843,1775
11845,1775
11847,1776
11849,1776
11851,1777
11853,1777
11855,1778
11857,1778
11859,1778
11861,1779
11863,1779
11865,1779
11867,1780
11869,1780
11871,1780
11873,1780
11875,1780
11877,1780
11879,1781
11881,1781
11883,1781
11885,1781
11887,1781
11889,1781
11891,1782
11893,1782
11895,1782
11897,1782
11899,1782
11901,1782
11903,1783
11905,1783
11907,1783
11909,1783
11911,1783
11913,1783
11915,1783
11917,1783
11919,1783
11921,1783
11923,1783
11925,1783
11927,1783
11929,1784
11931,1784
11933,1783
11935,1783
11937,1783
11939,1783
11941,1783
11943,1783
11945,1783
11947,1783
11949,1783
11951,1783
11953,1783
11955,1782
11957,1782
11959,1782
11961,1782
11963,1782
11965,1781
11967,1781
11969,1781
11971,1780
11973,1780
11975,1780
11977,1779
11979,1779
11981,1778
11983,1778
11985,1778
11987,1777
11989,1777
11991,1777
11993,1776
11995,1776
11997,1775
11999,1775
12001,1775
12003,1774
12005,1774
12007,1773
12009,1773
12011,1772
12013,1771
12015,1771
12017,1771
12019,1770
12021,1770
12023,1769
12025,1769
12027,1769
12029,1768
12031,1767
12033,1767
12035,1766
12037,1766
12039,1765
12041,1765
12043,1764
12045,1764
12047,1764
12049,1763
12051,1762
12053,1762
12055,1762
12057,1761
12059,1761
12061,1760
12063,1760
12065,1759
12067,1759
12069,1759
12071,1758
12073,1758
12075,1758
12077,1757
12079,1757
12081,1756
12083,1756
12085,1756
12087,1755
12089,1755
12091,1755
12093,1754
12095,1754
12097,1754
12099,1753
12101,1753
12103,1753
12105,1752
12107,1752
12109,1752
12111,1751
12113,1751
12115,1751
12117,1751
12119,1751
12121,1751
12123,1751
12125,1750
12127,1750
12129,1750
12131,1750
12133,1750
12135,1749
12137,1749
12139,1749
12141,1749
12143,1749
12145,1749
12147,1749
12149,1749
12151,1749
12153,1749
12155,1749
12157,1750
12159,1750
12161,1750
12163,1750
12165,1751
12167,1751
12169,1751
12171,1751
12173,1751
12175,1751
12177,1752
12179,1752
12181,1752
12183,1753
12185,1753
12187,1753
12189,1754
12191,1754
12193,1754
12195,1755
12197,1755
12199,1756
12201,1756
12203,1756
12205,1757
12207,1757
12209,1757
12211,1758
12213,1758
12215,1758
12217,1759
12219,1760
12221,1760
12223,1760
12225,1761
12227,1761
12229,1761
12231,1762
12233,1762
12235,1763
12237,1763
12239,1764
12241,1764
12243,1765
12245,1766
12247,1766
12249,1766
12251,1767
12253,1767
12255,1767
12257,1768
12259,1769
12261,1769
12263,1770
12265,1770
12267,1771
12269,1771
12271,1772
12273,1772
12275,1773
12277,1773
12279,1774
12281,1774
12283,1775
12285,1775
12287,1775
12289,1776
12291,1777
12293,1777
12295,1778
12297,1778
12299,1778
12301,1779
12303,1779
12305,1780
12307,1780
12309,1781
12311,1781
12313,1782
12315,1782
12317,1783
12319,1783
12321,1783
12323,1784
12325,1784
12327,1785
12329,1785
12331,1785
12333,1785
12335,1786
12337,1786
12339,1786
12341,1786
12343,1787
12345,1787
12347,1788
12349,1788
12351,1788
12353,1788
12355,1788
12357,1789
12359,1789
12361,1789
12363,1789
12365,1789
12367,1789
12369,1789
12371,1789
12373,1789
12375,1789
12377,1789
12379,1789
12381,1789
12383,1789
12385,1789
12387,1789
12389,1789
12391,1789
12393,1789
12395,1788
12397,1788
12399,1788
12401,1788
12403,1788
12405,1788
12407,1787
12409,1787
12411,1787
12413,1787
12415,1786
12417,1786
12419,1786
12421,1785
12423,1785
12425,1785
12427,1785
12429,1784
12431,1784
12433,1783
12435,1783
12437,1783
12439,1783
12441,1782
12443,1782
12445,1781
12447,1781
12449,1781
12451,1780
12453,1780
12455,1780
12457,1780
12459,1779
12461,1779
12463,1777
12465,1777
12467,1777
12469,1777
12471,1776
12473,1776
12475,1775
12477,1775
12479,1774
12481,1774
12483,1773
12485,1772
12487,1772
12489,1771
12491,1771
12493,1770
12495,1770
12497,1770
12499,1770
12501,1770
12503,1770
12505,1770
12507,1770
12509,1770
12511,1770
12513,1770
12515,1770
12517,1717
12519,1717
12521,1705
12523,1698
12525,1692
12527,1685
12529,1679
12531,1672
12533,1665
12535,1658
12537,1643
12539,1636
12541,1636
12543,1613
12545,1606
12547,1598
12549,1591
12551,1583
12553,1576
12555,1568
12557,1561
12559,1561
12561,1546
12563,1546
12565,1523
12567,1516
12569,1509
12571,1501
12573,1494
12575,1487
12577,1479
12579,1472
12581,1464
12583,1457
12585,1443
12587,1436
12589,1422
12591,1422
12593,1415
12595,1408
12597,1394
12599,1387
12601,1387
12603,1373
12605,1359
12607,1352
12609,1345
12611,1338
12613,1338
12615,1325
12617,1320
12619,1320
12621,1308
12623,1302
12625,1302
12627,1284
12629,1278
12631,1272
12633,1267
12635,1261
12637,1255
12639,1250
12641,1244
12643,1239
12645,1233
12647,1223
12649,1218
12651,1213
12653,1208
12655,1203
12657,1198
12659,1194
12661,1189
12663,1184
12665,1179
12667,1175
12669,1165
12671,1161
12673,1152
12675,1147
12677,1143
12679,1139
12681,1139
12683,1131
12685,1127
12687,1123
12689,1120
12691,1112
12693,1108
12695,1104
12697,1100
12699,1097
12701,1093
12703,1089
12705,1086
12707,1083
12709,1079
12711,1073
12713,1070
12715,1066
12717,1063
12719,1057
12721,1057
12723,1054
12725,1051
12727,1048
12729,1045
12731,1042
12733,1036
12735,1034
12737,1031
12739,1028
12741,1025
12743,1022
12745,1020
12747,1017
12749,1014
12751,1012
12753,1010
12755,1005
12757,1002
12759,1000
12761,998
12763,995
12765,991
12767,988
12769,988
12771,984
12773,984
12775,977
12777,975
12779,975
12781,973
12783,971
12785,969
12787,968
12789,964
12791,964
12793,962
12795,960
12797,958
12799,956
12801,956
12803,955
12805,954
12807,954
12809,954
12811,953
12813,953
12815,953
12817,952
12819,951
12821,951
12823,951
12825,950
12827,950
12829,950
12831,950
12833,949
12835,948
12837,948
12839,947
12841,947
12843,946
12845,946
12847,944
12849,944
12851,944
12853,942
12855,942
12857,941
12859,940
12861,940
12863,939
12865,938
12867,937
12869,936
12871,935
12873,934
12875,933
12877,931
12879,931
12881,931
12883,929
12885,928
12887,927
12889,925
12891,924
12893,923
12895,922
12897,921
12899,920
12901,918
12903,917
12905,916
12907,913
12909,912
12911,911
12913,910
12915,908
12917,907
12919,906
12921,903
12923,902
12925,901
12927,900
12929,899
12931,898
12933,896
12935,895
12937,894
12939,893
12941,891
12943,889
12945,888
12947,887
12949,885
12951,884
12953,883
12955,882
12957,881
12959,880
12961,879
12963,876
12965,875
12967,874
12969,873
12971,872
12973,871
12975,871
12977,868
12979,867
12981,866
12983,864
12985,863
12987,862
12989,861
12991,860
12993,859
12995,858
12997,856
12999,856
13001,855
13003,854
13005,853
13007,852
13009,849
13011,849
13013,848
13015,847
13017,846
13019,845
13021,844
13023,844
13025,843
13027,842
13029,841
13031,840
13033,840
13035,838
13037,838
13039,835
13041,835
13043,834
13045,833
13047,833
13049,833
13051,831
13053,830
13055,830
13057,829
13059,828
13061,828
13063,827
13065,827
13067,826
13069,826
13071,825
13073,825
13075,824
13077,824
13079,823
13081,823
13083,823
13085,822
13087,822
13089,822
13091,821
13093,821
13095,821
13097,821
13099,821
13101,820
13103,820
13105,820
13107,820
13109,820
13111,820
13113,820
13115,820
13117,820
13119,820
13121,820
13123,819
13125,819
13127,818
13129,818
13131,818
13133,819
13135,819
13137,819
13139,819
13141,819
13143,820
13145,820
13147,820
13149,820
13151,820
13153,821
13155,821
13157,821
13159,822
13161,822
13163,823
13165,823
13167,824
13169,824
13171,824
13173,825
13175,825
13177,826
13179,826
13181,827
13183,827
13185,828
13187,829
13189,829
13191,829
13193,830
13195,830
13197,831
13199,831
13201,832
13203,833
13205,834
13207,835
13209,835
13211,836
13213,836
13215,838
13217,838
13219,839
13221,839
13223,840
13225,841
13227,842
13229,843
13231,843
13233,844
13235,845
13237,845
13239,847
13241,847
13243,848
13245,849
13247,849
13249,850
13251,851
13253,852
13255,852
13257,853
13259,854
13261,855
13263,857
13265,857
13267,857
13269,859
13271,860
13273,861
13275,861
13277,862
13279,863
13281,863
13283,866
13285,866
13287,866
13289,868
13291,869
13293,870
13295,870
13297,871
13299,871
13301,874
13303,875
13305,876
13307,876
13309,877
13311,878
13313,879
13315,880
13317,881
13319,881
13321,882
13323,884
13325,884
13327,886
13329,887
13331,887
13333,888
13335,890
13337,890
13339,891
13341,892
13343,892
13345,895
13347,896
13349,897
13351,898
13353,899
13355,899
13357,900
13359,901
13361,902
13363,903
13365,903
13367,905
13369,906
13371,906
13373,907
13375,907
13377,908
13379,909
13381,909
13383,910
13385,911
13387,912
13389,913
13391,913
13393,914
13395,915
13397,915
13399,916
13401,917
13403,918
13405,918
13407,919
13409,920
13411,921
13413,921
13415,922
13417,923
13419,923
13421,924
13423,924
13425,925
13427,925
13429,925
13431,926
13433,928
13435,928
13437,928
13439,929
13441,929
13443,930
13445,930
13447,931
13449,931
13451,932
13453,933
13455,933
13457,934
13459,934
13461,934
13463,935
13465,935
13467,936
13469,936
13471,936
13473,937
13475,937
13477,938
13479,938
13481,938
13483,939
13485,939
13487,939
13489,940
13491,940
13493,940
13495,940
13497,941
13499,941
13501,941
13503,941
13505,941
13507,941
13509,942
13511,942
13513,942
13515,942
13517,943
13519,943
13521,943
13523,943
13525,943
13527,943
13529,944
13531,944
13533,944
13535,944
13537,944
13539,944
13541,944
13543,944
13545,944
13547,944
13549,944
13551,944
13553,944
13555,944
13557,945
13559,945
13561,945
13563,945
13565,945
13567,945
13569,945
